Var1,source_id,ra,dec,phot_g_mean_flux,phot_g_mean_mag
565,30034707100800,45.001654463074,0.447551221077785,45673.1350712218,14.038215
571,30343944744320,45.0949915100463,0.476836131135355,2067028.69661881,9.899
628,33264522507136,44.9746621197533,0.473465223343186,2089188.90702383,9.887423
632,33711199137024,45.0791948193469,0.525401965803984,44572.9363275197,14.064689
634,33779918580480,45.0673021042299,0.526608217088437,19030.0158866512,14.988769
659,35291747103360,45.3552255738084,0.320287338487853,46267.0267295145,14.024188
668,35596688952320,45.3565866891096,0.345230656460325,156492.353614906,12.701134
700,37318971664640,45.3398101765483,0.431845110853188,56324.7206052314,13.810619
705,37971806691072,45.4985948374427,0.430992842083877,40133.2344763623,14.178606
718,38693361197568,45.4078459973871,0.45308935897459,55936.9175091125,13.818121
719,38693361197824,45.4069293376887,0.45154416832989,68450.4294514317,13.598927
762,41064183148160,45.1942712608518,0.452182568963721,40927.8576672317,14.157319
787,42335493463424,45.3962336878613,0.491149123137977,71857.6904289366,13.546184
802,42919609016576,45.3197951459597,0.506154331426604,187421.712390258,12.505317
810,43366285614592,45.294964537155,0.540447375737539,111270.37815659,13.071418
813,43641163519872,45.3631912741801,0.551563899889331,46033.9015918842,14.029673
819,44358422235136,45.5014538611302,0.497697203748596,3378170.3320315,9.365663
823,44362718024832,45.5064548148862,0.494457770525264,19038.5490031785,14.988282
844,45324790696192,45.5058690282618,0.528451207237133,137563.582271738,12.841108
845,45324790696448,45.4995376709755,0.529300894335725,46586.9577926002,14.0167055
851,45664092292480,45.5397117996137,0.534605213864957,429472.226753246,11.605029
853,45668388078592,45.5362996613426,0.544935408794795,61863.9132545033,13.708774
902,48348447666944,45.6148952319227,0.666014298689592,48684.707782293,13.968885
911,49001282700416,45.4630831554682,0.577320815208392,53112.0702371872,13.874384
920,49413599559424,45.4730354713866,0.621762126056629,24579.5155843821,14.710934
928,49718541571200,45.4133486247328,0.610318802278829,52546.3411051478,13.886011
960,51646982549632,45.5739034364549,0.700678787710209,27984.3763081389,14.570078
964,51750061767040,45.4671919813788,0.655074595722516,546079.102679742,11.344228
970,52093659149952,45.4821267135103,0.672734641930306,24457.2988814385,14.716346
1010,53983444739712,45.1407840959637,0.511695718369814,28166.3700983117,14.56304
1046,55735791423104,45.328845129408,0.59663867700804,61194.417749169,13.720588
1054,56182467991040,45.2184221382944,0.591181048355742,55593.8790560276,13.8248
1063,56732223835904,45.270818107459,0.622239049295484,49595.3906437678,13.948764
1078,57385058871680,45.0962212143374,0.558925618144033,31394.9322128367,14.445218
1153,62057983280000,45.3348811738198,0.652486368997038,32049.4337471011,14.422816
1169,62951336478720,45.2781533611007,0.660693702518604,56991.9794849039,13.7978325
1186,64325726008320,45.4828788879574,0.725044228558366,449577.679638657,11.555355
1190,64531884461952,45.4909059835924,0.741372206319953,1988671.62122232,9.940959
1227,66627828480768,45.3050529676681,0.736093451015888,1178767.1271231,10.508797
1237,67246303740672,45.2505041647775,0.739587280213079,103775.82676898,13.147126
1265,68964290684160,45.4214735345527,0.835115490410669,150237.360540947,12.745422
1268,69067369899904,45.3663552608695,0.825447829466845,26809.3514201886,14.616652
1270,69136089376256,45.3931960734928,0.831763635034746,22952.7082830054,14.785282
1276,69307888039424,45.3119081941505,0.798502348023992,24547.4778511187,14.71235
1297,70476119170048,44.644338510758,0.325254994760413,371077.089145647,11.763706
1301,70579198384512,44.6558349876515,0.33257022036825,26836.3185324886,14.61556
1305,70746701364352,44.6316039162933,0.343489825772042,110450.550480424,13.079447
1318,71365176672640,44.7036539880127,0.399864492091741,89894.7706970742,13.303031
1322,71644350240128,44.6391204073309,0.380862852452083,23957.5112303515,14.738763
1343,72778221634816,44.7517869885314,0.413248830670975,45568.4409246583,14.040707
1347,72915660589952,44.7026477337116,0.40269819741381,2178291.48343592,9.842077
1359,73392401372800,44.7568385783798,0.432029656989874,481319.156756478,11.481284
1397,75458281197696,44.6194916349327,0.437253028931813,5827786.88071947,8.773607
1399,75527000674304,44.6097625803764,0.444655898027932,62400.9349996991,13.699389
1401,75630079889280,44.5926688450535,0.454282477113877,20119.6089923326,14.928318
1410,76111116227456,44.5442803854434,0.456661313874451,19477.5435172922,14.9635315
1433,77446850344832,44.6341979766789,0.499792421470732,145305.816640436,12.781659
1444,77863462880768,44.6607300463228,0.517470646182494,44963.386849736,14.05522
1455,78688096601216,44.6425484171504,0.542275822265536,57141.3366897737,13.794991
1488,80303004334208,44.7829464494663,0.502696734968941,28630.5104904529,14.545294
1527,82467667849472,44.8662456597925,0.561503016077604,1033659.88715454,10.6514225
1538,83154861954304,44.9374303275246,0.624852443845129,142143.894994013,12.805547
1539,83154862613888,44.9373156505307,0.623793277015685,2870446.08774441,9.542494
1582,85319526102144,44.7349231200626,0.627184471519904,94715.5633760242,13.246313
1596,86105504493056,44.7971515640936,0.630663310646299,1405909.47030356,10.317473
1605,86693915665280,44.8564841401232,0.680232909106402,2126561.03120167,9.868173
1654,89202176545152,44.4581337908206,0.511271931409098,19915.0180611332,14.939415
1655,89442694714368,44.3991850200388,0.52978153256132,30970.0582897108,14.4600115
1665,90095529740416,44.4643800089783,0.581057600241826,75297.6687816536,13.495413
1667,90198608955264,44.5687148757003,0.547299884398976,21747.7342817075,14.843832
1680,91023242674176,44.5904402654046,0.597528237705115,63699.6429937468,13.677025
1688,91469919274368,44.5236842270871,0.593840540738003,107028.266199559,13.113621
1705,92603790642688,44.4150031863274,0.56790054435485,2026251.61080934,9.920633
1720,93668942515712,44.3476664247988,0.599227253816646,18909.648834987,14.995658
1722,93703302269696,44.3610611750904,0.599925000158011,21131.5393916405,14.875039
1732,94283122143872,44.3680674312088,0.621019650174314,162182.235223408,12.662358
1765,96074124214400,44.4287307436116,0.680497205331108,20597.4609439515,14.902833
1790,97620312437760,44.6750192152421,0.675349518682487,72200.4729036435,13.541017
1807,98548025373056,44.6779873374294,0.699506950669944,82839.746553496,13.39177
1822,99235220140032,44.7121599442006,0.702849324922475,32509.934064604,14.407327
1864,101193725229056,44.5695241653681,0.689953003111954,34822.8715886171,14.3327055
1875,101880919994240,44.6458277827753,0.746558043613864,27655.5350119786,14.5829115
1907,103530187434752,44.6849247656928,0.788452882988429,22995.5317672395,14.783258
1921,104423540835200,44.6922976561568,0.850015575206363,66506.2164174859,13.630211
1933,105282534090880,44.6189520557011,0.846683642216228,22046.8445123874,14.829
1940,105724915110784,45.0395722422115,0.63702915038539,30434.6764173108,14.478945
1942,105827994316672,44.9785150813573,0.617638680627723,194741.491674233,12.46372
1966,106897442012032,44.9807712219294,0.682871711407133,78998.160803023,13.443324
1967,106966161301376,44.9384095666227,0.669559429634999,58480.9799994135,13.769831
2001,109440062458624,45.1016354227849,0.763383950210492,120623.428400176,12.983788
2046,111600430360448,44.9183177902775,0.755078881906543,548412.422542182,11.339599
2131,115315577714944,45.220250282286,0.828511621409194,50011.4021071206,13.939694
2134,115380001589760,45.205048317048,0.834526504714744,372854.906662587,11.758517
2140,115727894578176,45.1056108717026,0.81232114336036,835717.306346296,10.882218
2156,116483808818560,45.1712249079534,0.875163766597816,21569.1039645138,14.852787
2230,120190364960512,45.0079941706155,0.888562158579938,3542784.62441766,9.314005
2232,120229019620352,45.0245148401468,0.906704956106005,81448.0574896935,13.410165
2233,120229020302208,45.0244829784294,0.90716196306792,56991.1523019581,13.797849
2238,120435178731136,45.1000532755034,0.908921409247978,31135.4586813425,14.454228
2260,121603409830016,45.2288200575629,0.959127217968968,119063.079278538,12.997924
2262,121637769567616,45.2386927655449,0.960670846461113,298110.189710888,12.001425
2279,122737281195008,45.1960049962357,0.993298230806739,5621275.6507322,8.812779
2281,122771641128064,45.2067807591705,1.00526591426108,49577.6796788868,13.949151
2293,123424475948672,44.8000069221394,0.779493303850893,20638.8665499551,14.900652
2323,125005023911808,44.8337845989515,0.854984625536694,20161.1009666105,14.926082
2337,125692218678784,44.8726754860082,0.859324361225612,33706.2581582388,14.368091
2369,127272766642944,44.8849170138466,0.919775218039477,127906.182140747,12.920138
2377,127788162720128,44.7559106161394,0.869614548324835,27623.5181237671,14.584169
2411,129540509376128,44.6993280939121,0.934104226050749,59008.1492052069,13.760087
2417,129815387282432,44.8205193637662,0.914621860980047,38294.9334098818,14.229513
2429,130399502833792,44.8688719881967,0.955079748977351,614952.966241077,11.215262
2465,132667245587072,45.0727955724553,0.969970782487376,19272078.3884449,7.4750457
2478,133732397478144,45.0222753608395,0.989778445015434,618380.715684892,11.209227
2488,134350872765184,45.1000859489195,1.01268474698418,21118.1356308697,14.875728
2510,134999412195456,45.1186020728218,1.04658249093325,295942.452873393,12.009349
2517,135446088793984,45.0521268540014,1.04943705616255,201462.052092596,12.426884
2522,135587823418112,45.013880762316,1.04722996380308,98685.6341598402,13.201732
2528,135862701251456,45.0675897746262,1.06376936055574,25404.3474815491,14.6750965
2554,137202731029632,44.9426223759671,1.04821508418731,92465.4466002824,13.272418
2569,138199163441536,44.9329183909396,1.08166244620674,70746.0938249083,13.56311
2588,139363098967552,45.0257253689057,1.11020859518666,430374.536636812,11.602751
2610,140295107481600,44.9930096181774,1.14522863237345,23906.9583063541,14.741056
2614,140501265911552,44.9986112982385,1.15727904176941,29881.7552770588,14.498852
2623,140879222932224,45.7236415983254,0.61900392859827,46737.5822544972,14.013202
2632,141566417699200,45.7244890558476,0.667069641774586,340175.068053939,11.85811
2654,142425411158016,45.7059532276926,0.690544442940285,99755.0644195246,13.190029
2657,142730353190144,45.6676066268101,0.712087583720758,520719.936940004,11.395856
2671,143421843569792,45.7801186009923,0.731366561156759,326053.239982142,11.904145
2673,143593642261120,45.8329468625235,0.73401675784275,43133.8714246383,14.100321
2688,144280837028736,45.7700538722126,0.759610287056299,45277.7788530153,14.047654
2708,145582211474560,45.6308904194978,0.725610111707761,94054.5873938107,13.253917
2731,146651658957952,45.5746380596996,0.757021560096194,26193.8697757416,14.641868
2750,147338853722368,45.7006555340518,0.748945481766846,46661.7315700466,14.014965
2781,148953761446272,45.656685517249,0.848682593928197,2359850.19347611,9.755156
2794,149572236736384,45.8843962805482,0.766497701081479,25688.822247956,14.663007
2823,151079769611904,45.8538255783442,0.840353924317799,369450.692574369,11.768476
2827,151462022346240,45.8566366084311,0.840659278940594,23509.7861166312,14.759245
2829,151736900252544,45.9626918103004,0.833151443530396,53791.8873282155,13.860575
2847,152557238360960,45.9871317311374,0.892662997108834,19616.9505999524,14.955788
2867,153656749988352,45.9432212871998,0.920141584747769,19128.1576037867,14.983184
2874,153897268156288,45.9623164222792,0.963868150944341,157945.702982187,12.691097
2875,153935923508992,45.7879311484206,0.828412167667534,187701.222244938,12.503699
2930,156306745454592,45.9197183919162,0.930362700541992,60836.3235238294,13.726959
2947,157921653157248,45.8968336824168,0.996418051509239,64719.753611341,13.659775
2999,160769215831296,45.6431124052016,0.865915396344401,134708.495038557,12.863879
3008,161220188019200,45.687089552242,0.88480055956858,68307.3341296815,13.601198
3030,162732016513920,45.4497666889728,0.829807338805162,132140.987835518,12.884773
3046,163689793862144,45.4870901221388,0.910045549803623,107303.815446728,13.110829
3058,164415643690240,45.455933338295,0.91476176875901,25369.3570062391,14.676593
3094,166855185111424,45.5041952108106,0.996286687321668,41256.583525365,14.148634
3152,170256799204736,45.8133365498058,1.04983976566503,2836432.03729034,9.555436
3182,172043505602816,45.6134222487067,1.03342062962987,31594.6412126575,14.4383335
3211,173211736706432,45.6322929027136,1.06340919069101,43493.2993014034,14.091311
3212,173241801125376,45.6039154672917,1.05710541133256,142401.215227989,12.803582
3215,173619758246528,45.6273249965413,1.09912257939939,104366.228743352,13.140966
3235,174959788042496,45.6778484651081,1.10724087378293,260734.179690253,12.146872
3246,175616918388480,45.7171067769723,1.16484564442794,27565.0897209542,14.586469
3263,176475911875200,46.0975680147282,0.940583556749625,62711.4314868961,13.694
3280,177197466380800,46.0448582397807,0.974780409325587,46798.0806333354,14.011797
3298,178365697482624,46.1570546281349,1.01857495044952,42267.3475770198,14.1223545
3300,178400057221760,46.129718793093,0.997112501067427,39081.2678997837,14.207445
3337,180045029052928,46.1233862973687,1.06635490678949,1459936.82857253,10.276532
3342,180152403876352,46.1211912510676,1.09408571086408,25513.6645261859,14.670435
3348,180392922049536,45.9533031753001,0.994490248005865,57108.2826571029,13.795619
3353,180697864082688,45.9415963810329,1.01399529319909,295523.918899466,12.010885
3356,180736519432320,45.964600835122,1.0195620382563,13066945.5658095,7.8969316
3387,182248347919616,45.9469027453175,1.06926810761414,21420.8005949501,14.860277
3418,183618441843072,46.0177817630299,1.08737250398245,178012.315363866,12.561242
3420,183760176405632,46.0327222824047,1.10146456612453,39205.9592563369,14.203987
3440,184790968555776,46.2260297045751,1.06307438694378,24024.0033490083,14.735753
3457,185718681487488,46.2915559559454,1.14026163895403,20094.6680952822,14.929665
3495,187505387880320,46.374785092296,1.17438864618004,82609.6558668708,13.39479
3505,188020783957632,46.2723485115286,1.16918402380611,42961.9578076329,14.104657
3511,188566244384512,46.3171296759634,1.20125093550877,321615.565218841,11.919024
3517,188742338478976,46.3507137012037,1.2355294329185,42161.3547980212,14.12508
3525,189532612448768,46.1386610714676,1.16832148597236,24188.8719956157,14.728328
3535,189871914442624,46.1914876745773,1.19029661804381,414225.079746758,11.644276
3577,191555541621888,46.257575500416,1.24302171937928,25721.6375824367,14.66162
3579,191594196746880,46.2176712029846,1.22284195883769,102956.153592488,13.155736
3586,191899139005440,46.2805341695104,1.25008756877515,58420.3740407117,13.770956
3588,191972153867648,46.272204385605,1.25423497637036,29877.8145703883,14.498995
3599,192556269420672,46.1989231699321,1.25944600013742,22842.8108239975,14.790493
3630,193896299199872,45.8569887015577,1.09905754668404,28100.4220626242,14.565585
3633,193999378414464,45.8714070245494,1.10464801587403,33288.8581809716,14.381619
3641,194342975824640,45.908375375129,1.10935268622891,125621.025315438,12.939711
3644,194789652396672,45.8672514044407,1.12066037636762,160784.541565097,12.671756
3658,195442487425408,45.8595458390168,1.14642241044766,144305.052394242,12.789163
3671,196370200385280,46.0141431967607,1.18652675847058,20263.8688867535,14.920561
3689,197366632798208,45.9659474317378,1.20826043395291,40940.2740072138,14.15699
3698,198053827541760,45.8087356707658,1.15127852307258,70500.5338673198,13.566886
3713,199256418383744,45.7678011891708,1.20881782692673,42677.0629985007,14.11188
3720,199634375505280,45.7797253575482,1.21429932362121,26382.8273594469,14.634064
3736,200596448177152,45.8640937690672,1.25010253024862,2557630.62747227,9.667772
3739,200699527391616,45.9370193148401,1.25259035230365,60450.2916247298,13.7338705
3746,201043124775040,45.904949558216,1.27693904528917,56734.9084205846,13.802741
3775,202619377158912,46.0449319775989,1.23047065617921,643816.581586124,11.165462
3786,203100413494912,46.112833231909,1.27870558411839,60760.8017922488,13.728308
3791,203517025963904,46.0142078458018,1.26006644258265,98546.3766522355,13.203265
3793,203551385701760,46.0340272718896,1.26053338964994,81208.1158125292,13.413368
3798,203620105177856,46.0205796646033,1.27405410913748,148452.242613329,12.7584
3799,203723184394240,46.0005601115757,1.26086802067903,21844.5981448976,14.839006
3807,203959406954368,46.0513614842839,1.27591249755182,146281.287158857,12.774395
3815,204376019419648,46.062084398332,1.3143141016031,67484.8331253185,13.614351
3826,204685257063424,46.1802039193978,1.31050856389892,40377.8327032518,14.172009
3839,205578610259840,46.1816014571594,1.37152389355755,19611.6270950555,14.956082
3841,205750408953344,46.1255629180608,1.33155154057253,38111.1152576445,14.234737
3893,207842057389184,45.9385448350063,1.32671269615306,199171.196498781,12.439301
3897,208052511399296,45.941059845611,1.35022381519074,67876.9721200991,13.608061
3906,208602267210624,45.9927637547013,1.38454308080875,26574.2965458419,14.626212
3915,208941569016832,46.0570165070043,1.36172268587079,77016.1922619114,13.470912
3924,209319526138496,46.0605228621047,1.3859633832362,97933.7183311162,13.210036
3941,209976656293760,46.0953525323565,1.44989755650656,37780.7303052878,14.244191
3943,210041080644096,46.0150612266658,1.40214182047872,105708.898303882,13.127088
3947,210182815174400,46.0411601744774,1.41428647516331,28127.6429404079,14.564533
3957,210835650201984,46.0353830081945,1.44315822291929,24767.3949651119,14.702666
3970,211316686712704,45.3625306879854,0.927962509165152,270582.159948221,12.106619
3972,211449830193280,45.3194471464719,0.928422629503349,44442.9705540028,14.067859
3973,211552909408128,45.3578265758982,0.951315765109245,287340.562927561,12.041374
3987,212381838425728,45.3327823424944,0.972414121391933,31595.0245983819,14.43832
3994,212794155284480,45.3591561979044,0.985931186646337,82555.0238535578,13.395508
3998,213000313713152,45.3689189393585,1.02069598756706,113216.789960715,13.052589
4003,213236536586752,45.3461640685578,1.02470190328295,110422.331080142,13.079724
4022,213962386413824,45.4780615505424,1.03309268827761,95970.9469448994,13.2320175
4024,213996746151424,45.5102890591852,1.03024551645223,23275.6298563385,14.770113
4027,214095530044800,45.5073483652378,1.05894143056636,202673.178692979,12.420376
4040,214615221415168,45.4056240208713,1.0427450500313,112667.628711852,13.057869
4073,216470647288448,45.2991191884663,1.05263428097554,50282.1080194153,13.933833
4084,216917323889664,45.2051982215968,1.04768486649554,28662.9446350388,14.5440645
4103,218119914727808,45.3549342553343,1.08498120799397,48684.3804913239,13.968893
4106,218326073157120,45.3854483179994,1.09737325322562,86813.4030951801,13.340899
4133,219563023736832,45.3564468302073,1.15617356007846,21729938.0867618,7.344721
4136,219666102952192,45.3434378258937,1.1530785997568,49292.1797675853,13.955421
4147,220280282950528,45.5063163773024,1.08957569214441,281013.219025031,12.06555
4148,220314642689024,45.5258471809153,1.08543692429619,206178.487716508,12.401758
4150,220353297747584,45.5313512438697,1.10378087572429,21249.7885703899,14.86898
4202,223411314459392,45.5806926329352,1.19421460104076,473941.763877205,11.4980545
4211,224132868963968,45.5907341141421,1.2332082836989,48280.1615616506,13.977945
4226,225163661087360,45.4724768853613,1.20222247785039,163143.642852975,12.655941
4246,226228812977024,45.4219598182428,1.22571614617724,112326.640698791,13.06116
4285,228496555705344,45.4929734630648,1.30204711964356,100797.374149328,13.178743
4321,230077103683712,45.1187576474974,1.10878281309436,32237.7031665476,14.416456
4333,230729938710144,45.149668676698,1.16734735699555,73146.7275313743,13.526879
4335,230828722627072,45.1718819744931,1.17688421391965,109642.604700642,13.087419
4347,231417133474688,45.2645739189572,1.1784122171122,31280.7882096004,14.449173
4350,231515917394688,45.3042408786236,1.17273145092595,139758.618089739,12.82392
4379,232928961961088,45.2473300689244,1.2398667372005,159286.077854537,12.681922
4380,232959026403968,45.2600971938459,1.24614441516374,37372.0969670574,14.255999
4390,233719236127616,45.1170959894834,1.17302078775874,23821.0561013126,14.744965
4417,235162344958208,45.0927991069943,1.2355575494622,25962.1206059488,14.651517
4425,235776524949888,45.1633572219858,1.25680540225251,96419.0293539102,13.22696
4449,237189569517568,45.205151126348,1.31604180230192,709551.425270916,11.059907
4465,238048562976000,45.3905717291138,1.23704334048884,157733.65789877,12.692556
4475,238387865065600,45.3634509774234,1.26769498740698,457674.987318037,11.535974
4477,238392160389632,45.3575595820425,1.2697276836692,35121.7032976456,14.323428
4484,238838836958208,45.3208690406741,1.2777903068375,91983.0554959832,13.278097
4492,239319873292928,45.383464279702,1.30703612306527,18932.9928236595,14.994319
4497,239422952509312,45.3307540991318,1.29710643908142,20924.768785494,14.8857155
4512,239972708321664,45.4212293018366,1.290247220478,22743.7922245273,14.79521
4515,240041427798144,45.4020050687003,1.30953148761927,34962.0420059178,14.328375
4531,240694262824320,45.5002797107381,1.36181207452514,82349.9445766268,13.398209
4569,243232588173440,45.2406698518032,1.35583866813308,133944.99605312,12.87005
4580,243717919802624,45.2976334791632,1.38782265146897,43245.6221485327,14.097511
4585,244198956139648,45.3546720428435,1.36870554899721,1086144.57660382,10.597648
4589,244538258230528,45.3671046005938,1.39653575270552,266267.201860384,12.124073
4591,244679992475264,45.4014694072617,1.39862875673538,109120.300630262,13.092603
4645,247875448173824,45.6510087888438,1.28785542226814,35869.7357517673,14.300547
4658,248695786575232,45.8014312685726,1.29923675809187,155775.174371657,12.706121
4684,250246269600512,45.7917061993597,1.36887682651278,157672.665063639,12.692976
4686,250246270117248,45.7943445506714,1.36809155463067,20486654.5755157,7.408689
4692,250658586976512,45.7935824901332,1.41060584840824,37334.0963212503,14.257103
4695,250860450092160,45.6388091087824,1.30568456184341,214068.097818395,12.360987
4706,251204047475328,45.6218636574447,1.33293496834282,157598.803559196,12.693484
4730,252750235700608,45.6203897438031,1.39016551855135,89278.670898578,13.310497
4750,253884107065472,45.7551211594175,1.4383806321439,55277.2158653983,13.831001
4762,254781755579648,45.7310183762934,1.46194613840434,20931.5231002035,14.885365
4767,255056633486848,45.704646202592,1.47578580080832,44543.8970622746,14.065396
4781,255675108775296,45.9341921982913,1.39720924689579,22872.8561331674,14.789066
4797,256534102237056,45.7968572819605,1.42038761509694,35715.6402384108,14.305221
4802,257049498309632,45.8665009215785,1.45111230816045,18942.6206618672,14.993767
4806,257461814637824,46.0062153446442,1.45617931788798,48295.93949329,13.977591
4845,259557759213312,45.7738003838424,1.43317459976877,19618.6465075675,14.955694
4846,259626478688256,45.8097243274377,1.45018000807913,192678.317210862,12.475285
4853,260210594238336,45.8677901922009,1.49915802293605,361297.551402527,11.792705
4860,260416752668928,45.8099758298668,1.507677321877,41840.8771781885,14.133365
4862,260481176830464,45.8407104338293,1.50997819517289,104060.499723627,13.144152
4872,260966508484480,45.7267434131697,1.4971707129305,25655.6153165159,14.664411
4885,261756781934592,45.8718901583626,1.51219940370143,26708.696934685,14.620735
4886,261756782464128,45.8712788460094,1.51224348241767,5119656.3795422,8.914265
4906,262443977229440,45.9390043267644,1.56721610137078,688080.471819235,11.093268
4919,262959373305600,45.8722982070532,1.56721732983525,63785.7686835182,13.675557
4964,265295835494784,45.4715423931148,1.42009436672917,39725.7071185854,14.189688
4973,265673792615424,45.5523810633868,1.447154794915,29331.1272966133,14.519045
4982,266189188690176,45.6204435145226,1.44712565161455,25263.0626156984,14.681152
5007,267868520579200,45.6364382765883,1.51903257116808,274614.308120696,12.090559
5008,267872815868672,45.6374302183934,1.52672106522794,57265.6635643914,13.792631
5025,268727514039552,45.4477344131799,1.47897917690428,160048.003981378,12.676742
5062,270720379197056,45.5478098327068,1.53167425908109,369778.908979063,11.767511
5063,270724674154112,45.5479879926037,1.53321441074929,23570.3838733082,14.756451
5103,272305222116992,45.5647956786503,1.60405364008932,20783.1688862889,14.893087
5104,272335286899456,45.5389620426516,1.60219088442133,54142.6648703771,13.853518
5155,275054001210880,45.8157666636485,1.60645961709633,30184.0968114764,14.487922
5162,275294519379584,45.7872408917926,1.61503850947668,67453.8866207549,13.614849
5167,275672476500608,45.8514954702766,1.65018575061983,37495.171953282,14.252428
5171,275741195977600,45.8153130156132,1.64122340518366,83161.7312924767,13.387558
5174,275809915454208,45.8168017260074,1.64677177071588,34177.48346056,14.353017
5182,276290951765888,45.7330846793929,1.63792033921294,30926.8666198362,14.461527
5221,279005371097600,45.600130340485,1.67009057853451,38532.0790962557,14.222811
5229,279452047694976,45.7430710206868,1.67685424304555,281681.08476955,12.062973
5233,279692565863680,45.7024700824362,1.69428330621126,105129.755244145,13.133053
5285,282127811749632,44.3488869365667,0.664069682906038,260280.479974576,12.148763
5307,283575216469248,44.3042769367214,0.723418137710402,53874.7267062765,13.858904
5314,283850094391296,44.4102509643804,0.706114439204417,130883.449031466,12.895155
5318,284017597359616,44.3511778941549,0.708360723158973,109212.70887936,13.091684
5323,284502929403392,44.403703466508,0.730573002194845,26873.237449782,14.614067
5338,286083477371648,44.21715625541,0.708408448790171,49455.1807199237,13.951838
5345,286289635801728,44.2073711666287,0.716829224124699,19873.4271711742,14.941685
5352,286560217998208,44.2729627977034,0.735480021716775,256761.588416342,12.163542
5394,288832256435328,44.3527383563794,0.827609678497804,65088.5391496247,13.653605
5399,289175853973376,44.2543343143634,0.786332748868291,48514.2324564894,13.972694
5406,289313292773888,44.2824591093413,0.813959647795623,20792.4393649242,14.892603
5442,290859481018112,44.5285347470086,0.796136433087451,72756.7855727237,13.532683
5476,292646187412480,44.5940654644055,0.854061800431498,20055.0811633508,14.931806
5511,294639052237056,44.555837413948,0.963444561829436,22277.4826550281,14.817701
5518,294909634654592,44.409520206597,0.869981178907808,275986.55148607,12.085147
5555,297181672853632,44.4591009027848,0.936431883862503,86637.3601326157,13.343103
5557,297250392330752,44.4488100967972,0.938021701890052,36174.7148566692,14.291354
5576,298242529274752,44.4015620568161,0.965464806950771,36846.8670714009,14.271365
5581,298521702648832,44.476391319478,0.983845168651284,38260.7309305336,14.230484
5583,298689205872256,44.5126733307075,1.0099180309331,109460.372147509,13.089225
5588,298796580555904,44.4539511685919,0.993002008563117,46034.7835822038,14.029652
5606,300205329840128,44.0805613642045,0.801330553899952,78002.7897032173,13.457091
5613,300411488269312,44.104885479113,0.82994946989185,49846.6012606542,13.943278
5633,301614079110400,44.1736830292581,0.860020137851081,123688.654877124,12.956542
5634,301648438848128,44.1837087584382,0.863529087694491,332850.11677655,11.881745
5639,302262618430464,44.2648619543325,0.917468020481768,88447.7760930184,13.320649
